,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-8465630.150349,-5307987.73374,-3340421.92528,-4445204.384808
Tax Rate For Calcs,0.151124,0.174166,0.159963,0.144986
Normalized EBITDA,1336270431.3,1178717438.47,872108439.91,513301157.86
Total Unusual Items,-56017901.58,-30476675.43,-20882525.99,-30659617.9
Total Unusual Items Excluding Goodwill,-56017901.58,-30476675.43,-20882525.99,-30659617.9
Net Income From Continuing Operation Net Minority Interest,839809759.86,805746152.51,626996140.17,352817483.69
Reconciled Depreciation,250951183.96,142618717.02,86714353.58,62281563.16
Reconciled Cost Of Revenue,4668698681.44,4266632190.31,3671248043.8,3253675703.54
EBITDA,1280252529.72,1148240763.04,851225913.92,482641539.96
EBIT,1029301345.76,1005622046.02,764511560.34,420359976.8
Net Interest Income,3509903.82,6755160.76,2518010.2,-4976094.07
Interest Expense,20180472.25,16407611.96,11216566.58,6091567.39
Interest Income,26283111.8,25211801.3,16180108.33,3614967.72
Normalized Income,887362031.289651,830914840.20626,644538244.23472,379031897.205192
Net Income From Continuing And Discontinued Operation,839809759.86,805746152.51,626996140.17,352817483.69
Total Expenses,5507311377.55,4936868258.62,4245245342.92,3744415876.78
Rent Expense Supplemental,16606495.71,6597209.5,5151662.61,4939737.39
Total Operating Income As Reported,1009876263.72,990118790.67,752810070.5,414138612.86
Diluted Average Shares,340003951.0,339977280.0,340758772.0,317853589.0
Basic Average Shares,340003951.0,339977280.0,340758772.0,317853589.0
Diluted EPS,2.47,2.37,1.84,1.11
Basic EPS,2.47,2.37,1.84,1.11
Net Income Common Stockholders,839809759.86,805746152.51,626996140.17,352817483.69
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,839809759.86,805746152.51,626996140.17,352817483.69
Minority Interests,-16809076.78,-11181179.76,-5799872.07,-1387954.42
Net Income Including Noncontrolling Interests,856618836.64,816927332.27,632796012.24,354205438.11
Net Income Continuous Operations,856618836.64,816927332.27,632796012.24,354205438.11
Tax Provision,152502036.87,172287101.79,120498981.52,60062971.3
Pretax Income,1009120873.51,989214434.06,753294993.76,414268409.41
Other Non Operating Income Expenses,-755390.21,-904356.61,484923.26,129796.55
Special Income Charges,-55160206.54,-34316308.71,-13324577.18,-32044845.4
Other Special Charges,-2328929.72,5446447.27,-1625055.38,2782740.54
Write Off,34205958.2,16346984.16,5250774.88,22810096.16
Impairment Of Capital Assets,23283178.06,12522877.28,9698857.68,6452008.7
Net Non Operating Interest Income Expense,3509903.82,6755160.76,2518010.2,-4976094.07
Total Other Finance Cost,2592735.73,2049028.58,2445531.55,2499494.4
Interest Expense Non Operating,20180472.25,16407611.96,11216566.58,6091567.39
Interest Income Non Operating,26283111.8,25211801.3,16180108.33,3614967.72
Operating Income,1045169694.58,984300190.96,765913004.79,461915559.02
Operating Expense,838612696.11,670236068.31,573997299.12,490740173.24
Other Operating Expenses,39907810.2,-17967835.58,18466885.63,10240465.66
Depreciation And Amortization In Income Statement,27854529.68,12672187.41,7321186.97,5235186.06
Depreciation Income Statement,27854529.68,12672187.41,7321186.97,5235186.06
Research And Development,231889125.54,171463251.96,144669843.06,126185642.94
Selling General And Administration,198427563.66,216041123.67,165458272.17,153365795.88
Selling And Marketing Expense,123859890.72,150392501.28,105672319.96,89670308.42
General And Administrative Expense,74567672.94,65648622.39,59785952.21,63695487.46
Rent And Landing Fees,16606495.71,6597209.5,5151662.61,4939737.39
Gross Profit,1883782390.69,1654536259.27,1339910303.91,952655732.26
Cost Of Revenue,4668698681.44,4266632190.31,3671248043.8,3253675703.54
Total Revenue,6552481072.13,5921168449.58,5011158347.71,4206331435.8
Operating Revenue,6552481072.13,5921168449.58,5011158347.71,4206331435.8
