,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-133329407.251072,-128515701.606932,211788399.383784,6442637.245059
Tax Rate For Calcs,0.101437,0.110142,0.109648,0.097222
Normalized EBITDA,26995673000.0,25290083000.0,22056227000.0,21438423000.0
Total Unusual Items,-1314410000.0,-1166819000.0,1931526000.0,66267000.0
Total Unusual Items Excluding Goodwill,-1314410000.0,-1166819000.0,1931526000.0,66267000.0
Net Income From Continuing Operation Net Minority Interest,12387514000.0,11711576000.0,11653448000.0,10302605000.0
Reconciled Depreciation,8196589000.0,7677711000.0,7823849000.0,7728055000.0
Reconciled Cost Of Revenue,193763279000.0,186136608000.0,175625777000.0,179303892000.0
EBITDA,25681263000.0,24123264000.0,23987753000.0,21504690000.0
EBIT,17484674000.0,16445553000.0,16163904000.0,13776635000.0
Net Interest Income,1351534000.0,1083227000.0,950113000.0,905579000.0
Interest Expense,52521000.0,72552000.0,44236000.0,21812000.0
Interest Income,1413126000.0,1167824000.0,986017000.0,822488000.0
Normalized Income,13568594592.748928,12749879298.393068,9933710399.383783,10242780637.245058
Net Income From Continuing And Discontinued Operation,12387514000.0,11711576000.0,11653448000.0,10302605000.0
Total Expenses,229226543000.0,218665730000.0,209723210000.0,213161963000.0
Total Operating Income As Reported,16934942000.0,16025760000.0,15979702000.0,12831064000.0
Diluted Average Shares,28808172093.0,28564819512.0,28423043902.0,28618347222.0
Basic Average Shares,28808172093.0,28564819512.0,28423043902.0,28618347222.0
Diluted EPS,0.43,0.41,0.41,0.36
Basic EPS,0.43,0.41,0.41,0.36
Net Income Common Stockholders,12387514000.0,11711576000.0,11653448000.0,10302605000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,12387514000.0,11711576000.0,11653448000.0,10302605000.0
Minority Interests,-3276379000.0,-2858071000.0,-2698727000.0,-2114941000.0
Net Income Including Noncontrolling Interests,15663893000.0,14569647000.0,14352175000.0,12417546000.0
Net Income Continuous Operations,15663893000.0,14569647000.0,14352175000.0,12417546000.0
Tax Provision,1768260000.0,1803354000.0,1767493000.0,1337277000.0
Pretax Income,17432153000.0,16373001000.0,16119668000.0,13754823000.0
Other Non Operating Income Expenses,-647261000.0,-790688000.0,-996775000.0,-267772000.0
Special Income Charges,-1539836000.0,-1460235000.0,1624085000.0,89032000.0
Other Special Charges,-206354000.0,-408456000.0,-2550521000.0,-1016195000.0
Write Off,990271000.0,1261625000.0,312158000.0,41615000.0
Impairment Of Capital Assets,755919000.0,607066000.0,614278000.0,885548000.0
Net Non Operating Interest Income Expense,1351534000.0,1083227000.0,950113000.0,905579000.0
Total Other Finance Cost,9071000.0,12045000.0,-8332000.0,-104903000.0
Interest Expense Non Operating,52521000.0,72552000.0,44236000.0,21812000.0
Interest Income Non Operating,1413126000.0,1167824000.0,986017000.0,822488000.0
Operating Income,17230261000.0,15595784000.0,13215427000.0,12569792000.0
Operating Expense,35463264000.0,32529122000.0,34097433000.0,33858071000.0
Other Operating Expenses,1882506000.0,-2326700000.0,1634686000.0,1685931000.0
Depreciation And Amortization In Income Statement,1438500000.0,1458404000.0,1426828000.0,1448748000.0
Amortization,701777000.0,675533000.0,676253000.0,632394000.0
Depreciation Income Statement,736723000.0,782871000.0,750575000.0,816354000.0
Research And Development,15936698000.0,14363696000.0,13129748000.0,13085219000.0
Selling General And Administration,7025177000.0,10025912000.0,8903424000.0,16749103000.0
Selling And Marketing Expense,2468537000.0,6417570000.0,5254890000.0,5146415000.0
General And Administrative Expense,4556640000.0,3608342000.0,3648534000.0,11602688000.0
Gross Profit,52693525000.0,48124906000.0,47312860000.0,46427863000.0
Cost Of Revenue,193763279000.0,186136608000.0,175625777000.0,179303892000.0
Total Revenue,246456804000.0,234261514000.0,222938637000.0,225731755000.0
Operating Revenue,246456804000.0,234261514000.0,222938637000.0,225731755000.0
