,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,286700575.708143,842620450.240719,-208051119.897834,-115991010.881564
Tax Rate For Calcs,0.223461,0.226328,0.228879,0.235754
Normalized EBITDA,371284000000.0,377492000000.0,366024000000.0,348235000000.0
Total Unusual Items,1283000000.0,3723000000.0,-909000000.0,-492000000.0
Total Unusual Items Excluding Goodwill,1283000000.0,3723000000.0,-909000000.0,-492000000.0
Net Income From Continuing Operation Net Minority Interest,138373000000.0,131766000000.0,125459000000.0,116148000000.0
Reconciled Depreciation,191101000000.0,207132000000.0,200077000000.0,193045000000.0
Reconciled Cost Of Revenue,432581000000.0,411702000000.0,376925000000.0,321093000000.0
EBITDA,372567000000.0,381215000000.0,365115000000.0,347743000000.0
EBIT,181466000000.0,174083000000.0,165038000000.0,154698000000.0
Net Interest Income,3002000000.0,3602000000.0,8445000000.0,8255000000.0
Interest Expense,3077000000.0,3552000000.0,2166000000.0,2514000000.0
Interest Income,6275000000.0,7332000000.0,10775000000.0,10934000000.0
Normalized Income,137376700575.70815,128885620450.24072,126159948880.10217,116524008989.11844
Net Income From Continuing And Discontinued Operation,138373000000.0,131766000000.0,125459000000.0,116148000000.0
Total Expenses,882722000000.0,864884000000.0,802297000000.0,724008000000.0
Rent Expense Supplemental,,,331000000.0,330000000.0
Total Operating Income As Reported,142590000000.0,134346000000.0,129099000000.0,117963000000.0
Diluted Average Shares,21542759453.0,21408818755.0,21346970167.0,20475482897.0
Basic Average Shares,21438442570.0,21376288436.0,21346920449.0,20475482897.0
Diluted EPS,6.42,6.15,5.88,5.67
Basic EPS,6.45,6.16,5.88,5.67
Diluted NI Availto Com Stockholders,138356000000.0,131699000000.0,125459000000.0,116120000000.0
Average Dilution Earnings,-17000000.0,-67000000.0,,-28000000.0
Net Income Common Stockholders,138373000000.0,131766000000.0,125459000000.0,116148000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,138373000000.0,131766000000.0,125459000000.0,116148000000.0
Minority Interests,-153000000.0,-169000000.0,-135000000.0,-158000000.0
Net Income Including Noncontrolling Interests,138526000000.0,131935000000.0,125594000000.0,116306000000.0
Net Income Continuous Operations,138526000000.0,131935000000.0,125594000000.0,116306000000.0
Tax Provision,39863000000.0,38596000000.0,37278000000.0,35878000000.0
Pretax Income,178389000000.0,170531000000.0,162872000000.0,152184000000.0
Other Income Expense,,,,19767000000.0
Other Non Operating Income Expenses,4970000000.0,9823000000.0,9388000000.0,8257000000.0
Special Income Charges,-15447000000.0,-10079000000.0,-5863000000.0,-6287000000.0
Gain On Sale Of Ppe,,,,-1748000000.0
Other Special Charges,419000000.0,390000000.0,892000000.0,1748000000.0
Write Off,15028000000.0,9689000000.0,4971000000.0,4539000000.0
Impairment Of Capital Assets,,,691000000.0,379000000.0
Earnings From Equity Interest,,,,11914000000.0
Gain On Sale Of Security,,,,5795000000.0
Net Non Operating Interest Income Expense,3002000000.0,3602000000.0,8445000000.0,8255000000.0
Total Other Finance Cost,196000000.0,178000000.0,164000000.0,165000000.0
Interest Expense Non Operating,3077000000.0,3552000000.0,2166000000.0,2514000000.0
Interest Income Non Operating,6275000000.0,7332000000.0,10775000000.0,10934000000.0
Operating Income,158037000000.0,144425000000.0,134962000000.0,124250000000.0
Operating Expense,450141000000.0,453182000000.0,425372000000.0,402915000000.0
Other Operating Expenses,47413000000.0,42338000000.0,39307000000.0,37147000000.0
Other Taxes,,,,2722000000.0
Depreciation Amortization Depletion Income Statement,,,,193045000000.0
Depreciation And Amortization In Income Statement,191101000000.0,207132000000.0,200077000000.0,193045000000.0
Depreciation Income Statement,191101000000.0,207132000000.0,200077000000.0,193045000000.0
Research And Development,5031000000.0,6815000000.0,6149000000.0,5708000000.0
Selling General And Administration,54652000000.0,52564000000.0,49682000000.0,48335000000.0
Selling And Marketing Expense,54564000000.0,52477000000.0,49592000000.0,48243000000.0
General And Administrative Expense,88000000.0,87000000.0,90000000.0,92000000.0
Other Gand A,,,,98000000.0
Rent And Landing Fees,,,331000000.0,330000000.0
Salaries And Wages,,,,118680000000.0
Gross Profit,608178000000.0,597607000000.0,560334000000.0,527165000000.0
Cost Of Revenue,432581000000.0,411702000000.0,376925000000.0,321093000000.0
Total Revenue,1040759000000.0,1009309000000.0,937259000000.0,848258000000.0
Operating Revenue,1040759000000.0,1009309000000.0,937259000000.0,848258000000.0
