,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-1649199.855,-115372.8425,-6336798.525,-4371395.9825
Tax Rate For Calcs,0.25,0.000532,0.25,0.25
Normalized EBITDA,36727780249.31,10041928863.75,29543617877.69,18314257889.07
Total Unusual Items,-6596799.42,-216767006.21,-25347194.1,-17485583.93
Total Unusual Items Excluding Goodwill,-6596799.42,-216767006.21,-25347194.1,-17485583.93
Net Income From Continuing Operation Net Minority Interest,17881260485.27,-4263280820.31,13266156512.39,6903777691.92
Reconciled Depreciation,15097370959.34,13527905155.16,12130531222.11,8893716286.7
Reconciled Cost Of Revenue,111666526476.89,107414785992.36,102987059470.99,65679895184.29
EBITDA,36721183449.89,9825161857.54,29518270683.59,18296772305.14
EBIT,21623812490.55,-3702743297.62,17387739461.48,9403056018.44
Net Interest Income,-2537153889.13,-251936469.6,-2774697672.56,-2177725896.35
Interest Expense,2727333579.91,467345187.95,2457707273.26,1792454260.36
Interest Income,237500715.55,249835044.71,159638278.63,82953943.95
Normalized Income,17886208084.835,-4046629186.9425,13285166907.965,6916891879.8675
Net Income From Continuing And Discontinued Operation,17881260485.27,-4263280820.31,13266156512.39,6903777691.92
Total Expenses,115053937039.75,111315347506.64,107086345711.81,69028083821.17
Rent Expense Supplemental,5538949.3,6107201.74,7429450.58,4808330.7
Total Operating Income As Reported,20010546646.69,-3731911833.83,14853694936.04,7668310234.63
Diluted Average Shares,5518907557.0,5396558000.0,5414757760.0,5393576322.0
Basic Average Shares,5418563783.0,5396558000.0,5327773700.0,5393576322.0
Diluted EPS,3.24,-0.79,2.45,1.28
Basic EPS,3.3,-0.79,2.49,1.28
Net Income Common Stockholders,17881260485.27,-4263280820.31,13266156512.39,6903777691.92
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,17881260485.27,-4263280820.31,13266156512.39,6903777691.92
Minority Interests,-1043784418.98,-95411837.47,-1667244079.19,-734805370.43
Net Income Including Noncontrolling Interests,18925044904.25,-4167868982.84,14933400591.58,7638583062.35
Net Income Continuous Operations,18925044904.25,-4167868982.84,14933400591.58,7638583062.35
Tax Provision,-28565993.61,-2219502.73,-3368403.36,-27981304.27
Pretax Income,18896478910.64,-4170088485.57,14930032188.22,7610601758.08
Other Non Operating Income Expenses,-1564202385.11,-3210189094.3,-56681352.72,-57708476.55
Special Income Charges,-6754799.42,-216767006.21,-25347194.1,-17485583.93
Other Special Charges,-5845833.88,10125079.3,2241278.21,-100826.91
Write Off,-283692.84,4165810.97,23105915.89,17586410.84
Impairment Of Capital Assets,12884326.14,202476115.94,,
Net Non Operating Interest Income Expense,-2537153889.13,-251936469.6,-2774697672.56,-2177725896.35
Total Other Finance Cost,47321024.77,34426326.36,476628677.93,468225579.94
Interest Expense Non Operating,2727333579.91,467345187.95,2457707273.26,1792454260.36
Interest Income Non Operating,237500715.55,249835044.71,159638278.63,82953943.95
Operating Income,22892955037.12,-454619792.24,17739866465.93,9861786745.23
Operating Expense,3387410562.86,3900561514.28,4099286240.82,3348188636.88
Other Operating Expenses,223192113.78,189563390.1,185304036.48,92171265.14
Depreciation And Amortization In Income Statement,622529265.12,595860852.51,527781884.03,286395679.84
Depreciation Income Statement,622529265.12,595860852.51,527781884.03,286395679.84
Research And Development,1747217657.28,1657729636.74,1142403916.15,808149645.92
Selling General And Administration,1752345518.66,2250505245.37,2680255491.7,1995892399.05
Selling And Marketing Expense,191052870.68,184547493.37,197611568.86,219860637.41
General And Administrative Expense,1561292647.98,2065957752.0,2482643922.84,1776031761.64
Rent And Landing Fees,5538949.3,6107201.74,7429450.58,4808330.7
Gross Profit,26280365599.98,3445941722.04,21839152706.75,13209975382.11
Cost Of Revenue,111666526476.89,107414785992.36,102987059470.99,65679895184.29
Total Revenue,137946892076.87,110860727714.4,124826212177.74,78889870566.4
Operating Revenue,137946892076.87,110860727714.4,124826212177.74,78889870566.4
