,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,3139746626.0,3139746626.0,3139746626.0,3139746626.0
Share Issued,3139746626.0,3139746626.0,3139746626.0,3139746626.0
Net Debt,62600087162.38,59627237014.23,41198977205.21,35300485803.51
Total Debt,104824578073.8,98868632592.98,69228795110.87,76444939869.07
Tangible Book Value,80458844209.24,75712772427.33,65571876760.03,59251734327.5
Invested Capital,181759204574.87,171993400093.89,137032354005.5,138015313506.08
Working Capital,-56092348689.1,-46793064826.19,-43484747747.37,-25710861510.37
Net Tangible Assets,80458844209.24,75712772427.33,65571876760.03,59251734327.5
Capital Lease Obligations,6509564107.21,6997975501.79,5842744150.06,2706591681.85
Common Stock Equity,94625896066.69,88656204854.29,76844533840.41,68498529410.78
Total Capitalization,146202057022.74,128466997705.75,93012870228.6,84142281689.96
Total Equity Gross Minority Interest,103500149866.66,94454215733.8,81336987661.44,71695667032.1
Minority Interest,8874253799.97,5798010879.51,4492453821.03,3197137621.32
Stockholders Equity,94625896066.69,88656204854.29,76844533840.41,68498529410.78
Retained Earnings,87323492218.58,81025182118.51,69232063074.82,60847803615.5
Additional Paid In Capital,2141159401.09,2141159401.09,2141159401.09,2141159401.09
Capital Stock,3139746626.0,3139746626.0,3139746626.0,3139746626.0
Common Stock,3139746626.0,3139746626.0,3139746626.0,3139746626.0
Total Liabilities Net Minority Interest,189833199877.59,158586175111.51,119506211213.71,118613915236.74
Total Non Current Liabilities Net Minority Interest,63750419751.23,49928804392.21,24489035386.57,20611744305.37
Other Non Current Liabilities,451063151.04,202925233.37,252665717.77,281857088.0
Tradeand Other Payables Non Current,2072934999.83,167543259.19,178031148.6,178214920.9
Non Current Deferred Revenue,2335483395.84,2047931419.78,1680680059.09,1423994949.79
Non Current Deferred Taxes Liabilities,805213141.26,701636126.62,366577922.86,377333385.65
Long Term Debt And Capital Lease Obligation,58085725063.26,46808768353.25,22011080538.25,18350343961.03
Long Term Capital Lease Obligation,6509564107.21,6997975501.79,5842744150.06,2706591681.85
Long Term Debt,51576160956.05,39810792851.46,16168336388.19,15643752279.18
Current Liabilities,126082780126.36,108657370719.3,95017175827.14,98002170931.37
Other Current Liabilities,600315467.62,702791697.14,13373523009.93,8823361986.82
Current Debt And Capital Lease Obligation,46738853010.54,52059864239.73,47217714572.62,58094595908.04
Current Debt,35557147552.13,43526402388.14,44019483776.9,53873031816.12
Payables,73422775854.07,49803449216.08,29021947897.1,26643123024.17
Other Payable,3204389775.02,3165301482.87,3072139322.3,3082542994.54
Dividends Payable,91821000.0,184478410.0,60000000.0,52500000.0
Total Tax Payable,990441592.04,859931466.28,1684562683.2,3118072328.68
Accounts Payable,69136123487.01,45593737856.93,24205245891.6,20390007700.95
Total Assets,293333349744.25,253040390845.31,200843198875.15,190309582268.84
Total Non Current Assets,223342918306.99,191176084952.2,149310770795.38,118018272847.84
Other Non Current Assets,4521319589.74,9338166613.23,5287396875.2,3450372660.83
Non Current Deferred Assets,31390720.71,28749323.47,29103292.57,27772822.71
Non Current Deferred Taxes Assets,3648197804.65,3002767855.81,2634513877.45,1809033059.68
Investmentin Financial Assets,564876931.01,594868852.16,594164076.62,528164661.33
Available For Sale Securities,564876931.01,594868852.16,594164076.62,528164661.33
Long Term Equity Investment,9651402476.43,7045773443.8,6228734982.59,3929712612.48
Goodwill And Other Intangible Assets,14167051857.45,12943432426.96,11272657080.38,9246795083.28
Other Intangible Assets,11970927552.21,10785894130.7,9980404878.49,7982320956.11
Goodwill,2196124305.24,2157538296.26,1292252201.89,1264474127.17
Net PPE,189362371932.18,157172788817.32,122369878446.2,98214586233.0
Accumulated Depreciation,-63596550776.86,-53764835475.62,-43937945215.31,-36062681516.92
Gross PPE,252958922709.04,210937624292.94,166307823661.51,134277267749.92
Construction In Progress,63158546722.61,50454558971.39,37063692029.85,29351881948.98
Other Properties,8495142931.86,8915495241.84,7596165220.86,4428386118.44
Machinery Furniture Equipment,147920922689.82,124036238524.27,101819998687.48,83196978075.52
Buildings And Improvements,,,,17300021606.98
Properties,33384310364.75,27531331555.44,19827967723.32,17300021606.98
Current Assets,69990431437.26,61864305893.11,51532428079.77,72291309421.0
Other Current Assets,4214682839.15,3329507911.99,1437178381.93,1061572287.97
Hedging Assets Current,77892526.87,144322543.41,330103785.9,694312477.02
Prepaid Assets,2123562230.57,2202615772.21,1277272129.59,1366807869.86
Inventory,24107312714.47,20650136909.64,18185319479.0,18282043845.12
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,2369156655.83,1811106291.25,1350377801.62,469204383.0
Finished Goods,12061159193.0,10001874726.05,7636176803.97,9433476767.59
Work In Process,3929332509.65,3529306963.12,3348172604.02,3548754817.67
Raw Materials,5747664355.99,5307848929.22,5850592269.39,4830607876.86
Other Receivables,2614764413.35,2683511430.07,2253459406.83,8024096916.95
Accounts Receivable,12318995367.05,9144253100.42,9060251936.64,8646177732.29
Allowance For Doubtful Accounts Receivable,-1027372114.18,-831022708.33,-781445896.85,-680032289.24
Gross Accounts Receivable,13346367481.23,9975275808.75,9841697833.49,9326210021.53
Cash Cash Equivalents And Short Term Investments,24533221345.8,23709958225.37,18988842959.88,34216298291.79
Cash And Cash Equivalents,24533221345.8,23709958225.37,18988842959.88,34216298291.79
Cash Equivalents,1916041829.74,219572361.14,182241939.28,202394998.69
Cash Financial,22617179516.06,23490385864.23,18806601020.6,34013903293.1
